reactant1_structuralScore,reactant1_mw,reactant1_smi,reactant1_metadata,reactant2_structuralScore,reactant2_mw,reactant2_smi,reactant2_metadata,product_smi
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.237141826739048,348.4089999999999,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc[nH]c1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'WLPSUASAULMSLR-UHFFFAOYSA-N', 'smiles': 'C1=CC(=CC=C1NC(=O)C2=CNC=C2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=WLPSUASAULMSLR-UHFFFAOYSA-N'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2380943003570858,299.33299999999986,Nc1ccc(S(=O)(=O)Nc2ncc(C(=O)O)s2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-4363626419', 'smiles': 'C1C(N)=CC=C(S(NC2SC(C(O)=O)=CN=2)(=O)=O)C=1', 'link': 'https://mcule.com/MCULE-4363626419'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)Nc1ccc(S(=O)(=O)Nc2ncc(C(=O)O)s2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.239820036362016,350.3849999999999,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cn[nH]n1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'WKXKGDOUFHTONH-UHFFFAOYSA-N', 'smiles': 'C1=CC(=CC=C1NC(=O)C2=NNN=C2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=WKXKGDOUFHTONH-UHFFFAOYSA-N'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cnn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)n1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.24156494131247613,375.4749999999998,Cc1ccc(O)c(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1,"[{'catalogName': 'molport', 'catalogId': 'MolPort-002-001-017', 'smiles': 'Cc1ccc(O)c(CNc2ccc(cc2)S(=O)(=O)Nc2nccs2)c1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-002-001-017'}, {'catalogName': 'molport', 'catalogId': 'MolPort-046-842-339', 'smiles': 'Cl.Cc1ccc(O)c(CNc2ccc(cc2)S(=O)(=O)Nc2nccs2)c1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-046-842-339'}]",Cc1ccc(O)c(CN(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2444563318555118,426.479,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(=O)[nH]c2ccccc12,"[{'catalogName': 'enamine_bb', 'catalogId': 'Z57032223', 'smiles': 'O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(=O)[nH]c2ccccc12', 'link': 'https://www.enaminestore.com/catalog/Z57032223'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(=O)n(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccccc12
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2517699773441022,430.33799999999985,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)cc(Cl)c2O)cc1,"[{'catalogName': 'molport', 'catalogId': 'MolPort-000-790-560', 'smiles': 'Oc1c(Cl)cc(Cl)cc1CNc1ccc(cc1)S(=O)(=O)Nc1nccs1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-000-790-560'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(Cc1cc(Cl)cc(Cl)c1O)c1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2518538078264542,368.4839999999997,NCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-5976590983', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(CCCCCN)=O', 'link': 'https://mcule.com/MCULE-5976590983'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)NCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2524706903268397,354.45699999999977,CC(C)C(N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8154108573', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(=O)C(C(C)C)N', 'link': 'https://mcule.com/MCULE-8154108573'}]",CC(C)C(NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.25480197473058475,309.4159999999997,Cc1csc(NS(=O)(=O)c2ccc3c(c2)CCCN3)n1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-1192539715', 'smiles': 'S(=O)(=O)(C1C=CC2=C(CCCN2)C=1)NC1SC=C(C)N=1', 'link': 'https://mcule.com/MCULE-1192539715'}]",Cc1csc(NS(=O)(=O)c2ccc3c(c2)CCCN3C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)n1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2584977518904476,346.43699999999984,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccnc2)cc1,"[{'catalogName': 'emolecules', 'catalogId': '42810041', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc(NCc2cccnc2)cc1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=42810041'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-8188953505', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NCC1=CC=CN=C1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-8188953505'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(Cc1cccnc1)c1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.26053464604359977,342.4019999999998,N[C@@H](CO)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-9554120498', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(=O)[C@H](CO)N', 'link': 'https://mcule.com/MCULE-9554120498'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N[C@@H](CO)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2619305256068987,335.40999999999985,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccco2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-7249852553', 'smiles': 'S(=O)(=O)(C1=CC=C(C=C1)NCC1=CC=CO1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-7249852553'}, {'catalogName': 'emolecules', 'catalogId': '42810053', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc(NCc2ccco2)cc1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=42810053'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(Cc1ccco1)c1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2663711714028748,391.4739999999998,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,"[{'catalogName': 'molport', 'catalogId': 'MolPort-002-001-018', 'smiles': 'COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc2nccs2)c1O', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-002-001-018'}]",COc1cccc(CN(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2664776868972576,386.5239999999998,CSCCC(N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-1419920604', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(C(CCSC)N)=O', 'link': 'https://mcule.com/MCULE-1419920604'}]",CSCCC(NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.27192238317583084,309.41599999999966,Cc1cnc(NS(=O)(=O)c2ccc3c(c2)CCCN3)s1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-1893426265', 'smiles': 'S(=O)(=O)(C1C=CC2=C(CCCN2)C=1)NC1SC(=CN=1)C', 'link': 'https://mcule.com/MCULE-1893426265'}]",Cc1cnc(NS(=O)(=O)c2ccc3c(c2)CCCN3C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)s1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2757339130678489,364.41199999999986,Cc1nnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)[nH]c1=O,"[{'catalogName': 'emolecules', 'catalogId': '13084773', 'smiles': 'Cc1nnc(Nc2ccc(cc2)S(=O)(=O)Nc2nccs2)[nH]c1=O', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=13084773'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-2385480739', 'smiles': 'S(=O)(=O)(C1=CC=C(C=C1)NC1=NN=C(C(=O)N1)C)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-2385480739'}]",Cc1nnc(N(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)[nH]c1=O
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2757339130678489,364.41199999999986,Cc1nnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)[nH]c1=O,"[{'catalogName': 'emolecules', 'catalogId': '13084773', 'smiles': 'Cc1nnc(Nc2ccc(cc2)S(=O)(=O)Nc2nccs2)[nH]c1=O', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=13084773'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-2385480739', 'smiles': 'S(=O)(=O)(C1=CC=C(C=C1)NC1=NN=C(C(=O)N1)C)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-2385480739'}]",Cc1nnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)n(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c1=O
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2821891241651882,412.49599999999987,O=C(Cc1c[nH]c2ccccc12)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'enamine_bb', 'catalogId': 'Z30538184', 'smiles': 'O=C(Cc1c[nH]c2ccccc12)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1', 'link': 'https://www.enaminestore.com/catalog/Z30538184'}]",O=C(Cc1cn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccccc12)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.28432810237456935,333.3979999999999,O=S(=O)(Nc1nccs1)c1ccc(Nc2ncccn2)cc1,"[{'catalogName': 'surechembl', 'catalogId': 'SCHEMBL713988', 'smiles': 'C1=CN=C(N=C1)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://www.surechembl.org/chemical/SCHEMBL713988/'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-6123203536', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC1=NC=CC=N1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-6123203536'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(c1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ncccn1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.28503872544645503,326.4029999999998,C[C@H](N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-5053135932', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)([C@H](C)N)=O', 'link': 'https://mcule.com/MCULE-5053135932'}]",C[C@H](NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.28696036966561744,367.4809999999998,CCc1nnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)s1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-2339062896', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC1=NN=C(CC)S1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-2339062896'}]",CCc1nnc(N(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)s1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.28849975685861684,519.2400000000004,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Br)cc(Br)c2O)cc1,"[{'catalogName': 'molport', 'catalogId': 'MolPort-000-797-044', 'smiles': 'Oc1c(Br)cc(Br)cc1CNc1ccc(cc1)S(=O)(=O)Nc1nccs1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-000-797-044'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(Cc1cc(Br)cc(Br)c1O)c1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.289982932305462,413.477,Nc1ccc(S(=O)(=O)N(c2nccs2)S(=O)(=O)c2ccc(F)cc2)cc1,"[{'catalogName': 'molport', 'catalogId': 'MolPort-035-945-066', 'smiles': 'Nc1ccc(cc1)S(=O)(=O)N(c1nccs1)S(=O)(=O)c1ccc(F)cc1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-035-945-066'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)Nc1ccc(S(=O)(=O)N(c2nccs2)S(=O)(=O)c2ccc(F)cc2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.2906348671443486,326.4029999999998,CC(N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-4030164866', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(C(C)N)=O', 'link': 'https://mcule.com/MCULE-4030164866'}]",CC(NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.29686781096886156,313.3599999999998,Nc1ccc(S(=O)(=O)Nc2nc(CC(=O)O)cs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-9452145226', 'smiles': 'S1C=C(CC(O)=O)N=C1NS(C1=CC=C(N)C=C1)(=O)=O', 'link': 'https://mcule.com/MCULE-9452145226'}]",O=C(O)Cc1csc(NS(=O)(=O)c2ccc(NC(=O)Cc3cn(Cc4ccc(F)cc4)c4ccccc34)cc2)n1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.30249203687961745,340.4299999999998,CCC(N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8287601363', 'smiles': 'C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)(C(CC)N)=O', 'link': 'https://mcule.com/MCULE-8287601363'}]",CCC(NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.30832183244690997,428.2929999999999,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1[nH]ncc1Br,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'VPLDIQPHGLQRHE-UHFFFAOYSA-N', 'smiles': 'C1=CC(=CC=C1NC(=O)C2=C(C=NN2)Br)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=VPLDIQPHGLQRHE-UHFFFAOYSA-N'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1c(Br)cnn1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.30916863705102704,457.79199999999975,CCC(=O)NC(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(Cl)(Cl)Cl,"[{'catalogName': 'molport', 'catalogId': 'MolPort-000-419-272', 'smiles': 'CCC(=O)NC(Nc1ccc(cc1)S(=O)(=O)Nc1nccs1)C(Cl)(Cl)Cl', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-000-419-272'}]",CCC(=O)NC(N(C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)c1ccc(S(=O)(=O)Nc2nccs2)cc1)C(Cl)(Cl)Cl
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.31143422988895564,254.31600000000006,Nc1ccc(S(=O)(=O)[N-]c2nccs2)cc1,"[{'catalogName': 'molport', 'catalogId': 'MolPort-002-964-503', 'smiles': 'Nc1ccc(cc1)S(=O)(=O)N([Na])c1nccs1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-002-964-503'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)Nc1ccc(S(=O)(=O)[N-]c2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.31809238816863983,370.4809999999998,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C1CSCN1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-3298671001', 'smiles': 'C1(CSCN1)C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)=O', 'link': 'https://mcule.com/MCULE-3298671001'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C1CSCN1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.3240350881264523,369.4279999999998,NC(=O)C[C@H](N)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8380126699', 'smiles': 'C([C@H](N)C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)=O)C(N)=O', 'link': 'https://mcule.com/MCULE-8380126699'}]",NC(=O)C[C@H](NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.3257944108813945,440.3439999999999,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Br)ccc2O)cc1,"[{'catalogName': 'molport', 'catalogId': 'MolPort-000-796-167', 'smiles': 'Oc1ccc(Br)cc1CNc1ccc(cc1)S(=O)(=O)Nc1nccs1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-000-796-167'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(Cc1cc(Br)ccc1O)c1ccc(S(=O)(=O)Nc2nccs2)cc1
